caseLabel,featureMode,variant,K,J,nPC,tapDelays,readoutCoefficients,valNRMSE,testNRMSE,R2true,lambdaBest,lockedIndex
K+0_J0.65,linear_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.276886128709145,0.289008625440898,0.916474014420763,0.0001,29
K+0_J0.65,linear_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.272611874718222,0.283695709701848,0.919516744296765,2.15443469003188,29
K+0_J0.65,linear_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.274264737859354,0.281335754835829,0.920850193050954,21.5443469003188,29
K+0_J0.65,number_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.437598494320796,0.449447144584673,0.797997264224684,1e-06,29
K+0_J0.65,number_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.38750383968165,0.40131161161058,0.838948990386519,0.01,29
K+0_J0.65,number_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.363527358432883,0.367251688973594,0.865126196946042,0.00215443469003188,29
K+0_J0.65,number_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.35063216479937,0.357938949964702,0.871879708098167,0.001,29
K+0_J0.65,number_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.320564497607673,0.330309708737914,0.890895496313474,0.000215443469003188,29
K+0_J0.65,number_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.283550274051378,0.282847704526391,0.919997176044151,2.15443469003189e-06,29
K+0_J0.65,number_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.277285853773009,0.277471740772116,0.923009433072892,100,29
K+0_J0,linear_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.371714155894748,0.374169699965398,0.859997035627804,0.000464158883361278,30
K+0_J0,linear_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.344891350448313,0.348071362351512,0.878846326710763,0.000464158883361278,30
K+0_J0,linear_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.296540311577507,0.301381113473178,0.909169424441667,0.00464158883361278,30
K+0_J0,linear_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.296295342625161,0.299049714714293,0.9105692681293,0.01,30
K+0_J0,linear_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.292768457949128,0.29767108219771,0.911391926823244,0.0464158883361278,30
K+0_J0,linear_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.289833949303507,0.296375849574825,0.912161355788801,21.5443469003188,30
K+0_J0,linear_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.298034854055097,0.301102559796982,0.909337248483705,1000,30
K+0_J0,number_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.354029308334664,0.359840327805351,0.870514938484938,1e-06,30
K+0_J0,number_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.318238651111115,0.328663588960715,0.891980245291462,4.64158883361278e-05,30
K+0_J0,number_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.307556349870008,0.314344851121988,0.901187314573095,0.0001,30
K+0_J0,number_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.300375522776946,0.306174282831437,0.906257308532655,0.000464158883361278,30
K+0_J0,number_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.295071398569482,0.302641987680951,0.908407827292523,0.0001,30
K+0_J0,number_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.295040924690981,0.298840576103778,0.910694310073962,4.64158883361278,30
K+0_J0,number_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.296737365498078,0.302478313168117,0.90850687006297,464.158883361278,30
K+0_J0.65,linear_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.368311595375075,0.369803311825643,0.863245510562786,0.000464158883361278,30
K+0_J0.65,linear_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.330624968456996,0.331357938437773,0.890201916634269,0.001,30
K+0_J0.65,linear_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.267354330433524,0.27097744125878,0.926571226328845,1e-06,30
K+0_J0.65,linear_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.255059932793617,0.258646099748739,0.933102195084766,0.0001,30
K+0_J0.65,linear_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.24976179096565,0.249669593986137,0.937665093838797,0.0001,30
K+0_J0.65,linear_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.244349107188344,0.243866337877528,0.940529209250203,2.15443469003188,30
K+0_J0.65,linear_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.249148643152352,0.247084311924987,0.938949342800556,21.5443469003188,30
K+0_J0.65,number_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.374647380586934,0.378044287540213,0.857082516658213,1e-06,30
K+0_J0.65,number_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.35259334781593,0.358207099795511,0.871687673656089,0.01,30
K+0_J0.65,number_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.329114905518996,0.333392251957467,0.888849606334729,0.00215443469003188,30
K+0_J0.65,number_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.306580366475133,0.312930094015817,0.902074756259252,0.001,30
K+0_J0.65,number_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.272770099456614,0.275401098599162,0.924154234890375,0.000215443469003188,30
K+0_J0.65,number_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.2472124886529,0.247219811395716,0.938882364853467,2.15443469003189e-06,30
K+0_J0.65,number_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.247201471800637,0.243857045655041,0.940533741284395,100,30
